RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,SALE PRICE,BUILDING AGE,SALE_YEAR,SALE_MONTH,TOTAL SQUARE FEET,SALE YEAR,SALE MONTH,SALE DAY
2,0,2,1595.0,1360.0,1935,1,520000.0,88,2017,5,15951360.0,2017,5,12
2,0,2,2800.0,1176.0,1930,1,10.0,93,2016,9,28001176.0,2016,9,30
2,0,2,3080.0,1434.0,1925,1,500000.0,98,2016,12,30801434.0,2016,12,9
2,0,2,1700.0,2176.0,1920,1,315000.0,103,2017,5,17002176.0,2017,5,26
2,0,2,1700.0,2176.0,1920,1,469775.0,103,2017,2,17002176.0,2017,2,7
2,0,2,2000.0,1400.0,1945,1,570000.0,78,2017,6,20001400.0,2017,6,15
2,0,2,2000.0,1488.0,1925,1,592000.0,98,2017,7,20001488.0,2017,7,18
2,0,2,2800.0,1176.0,1925,1,435000.0,98,2017,3,28001176.0,2017,3,31
2,0,2,1674.0,1280.0,1930,1,25000.0,93,2016,10,16741280.0,2016,10,31
2,0,2,1907.0,1456.0,1915,1,580000.0,108,2016,11,19071456.0,2016,11,23
2,0,2,2000.0,1695.0,1925,1,550000.0,98,2017,7,20001695.0,2017,7,31
2,0,2,2375.0,1327.0,1925,1,805924.0,98,2017,2,23751327.0,2017,2,16
2,0,2,2375.0,1327.0,1925,1,805924.0,98,2016,12,23751327.0,2016,12,2
2,0,2,2500.0,1360.0,1925,1,550000.0,98,2016,12,25001360.0,2016,12,8
2,0,2,2500.0,1848.0,1920,1,745000.0,103,2017,5,25001848.0,2017,5,31
2,0,2,2000.0,1280.0,1945,1,603000.0,78,2017,6,20001280.0,2017,6,23
3,0,3,2000.0,2820.0,1910,1,760000.0,113,2017,6,20002820.0,2017,6,14
3,0,3,2000.0,3335.0,1970,1,720000.0,53,2016,9,20003335.0,2016,9,21
3,0,3,3000.0,2660.0,1915,1,650000.0,108,2017,7,30002660.0,2017,7,11
3,0,3,2000.0,2408.0,1910,1,740250.0,113,2017,6,20002408.0,2017,6,9
3,0,3,2000.0,2408.0,1910,1,854500.0,113,2017,2,20002408.0,2017,2,24
3,0,3,5000.0,3027.0,1915,1,1085000.0,108,2017,8,50003027.0,2017,8,4
3,0,3,2000.0,3072.0,2002,1,650000.0,21,2017,4,20003072.0,2017,4,28
3,0,3,2000.0,3072.0,2002,1,625000.0,21,2017,2,20003072.0,2017,2,22
3,0,3,2100.0,3265.0,1987,1,760000.0,36,2016,10,21003265.0,2016,10,5
3,0,3,5349.0,2416.0,1920,1,609500.0,103,2016,9,53492416.0,2016,9,15
3,0,3,5042.0,2048.0,1930,1,700000.0,93,2017,7,50422048.0,2017,7,9
3,0,3,2175.0,3100.0,2004,1,990000.0,19,2017,4,21753100.0,2017,4,14
3,0,3,2400.0,2560.0,1965,1,665000.0,58,2017,7,24002560.0,2017,7,28
3,0,3,1912.0,2736.0,2006,1,925000.0,17,2017,5,19122736.0,2017,5,15
3,0,3,3500.0,3260.0,1920,1,940000.0,103,2017,3,35003260.0,2017,3,29
3,0,3,2750.0,2709.0,2009,1,70000.0,14,2017,2,27502709.0,2017,2,1
3,0,3,2224.0,2442.0,1965,1,640000.0,58,2017,6,22242442.0,2017,6,29
3,0,3,5380.0,3705.0,1978,1,250000.0,45,2016,12,53803705.0,2016,12,21
3,0,3,2890.0,2466.0,1925,1,615000.0,98,2017,2,28902466.0,2017,2,8
3,0,3,2158.0,2008.0,1925,1,690000.0,98,2017,1,21582008.0,2017,1,12
3,0,3,2200.0,2008.0,1920,1,815000.0,103,2017,5,22002008.0,2017,5,5
3,0,3,2200.0,2008.0,1920,1,220000.0,103,2016,11,22002008.0,2016,11,4
3,0,3,3000.0,2800.0,1970,1,10.0,53,2016,12,30002800.0,2016,12,12
4,0,4,2000.0,3100.0,1920,2,615000.0,103,2017,3,20003100.0,2017,3,31
4,0,4,2500.0,1977.0,1930,2,500000.0,93,2017,1,25001977.0,2017,1,31
9,1,10,5000.0,7500.0,1931,2,2607500.0,92,2017,5,50007500.0,2017,5,9
6,0,6,4141.0,3960.0,1977,2,28088888.0,46,2017,5,41413960.0,2017,5,25
6,0,6,4000.0,3960.0,1977,2,11411111.0,46,2017,5,40003960.0,2017,5,25
7,0,7,6450.0,3306.0,1963,2,940000.0,60,2017,1,64503306.0,2017,1,20
1,1,2,1600.0,1130.0,1920,4,470000.0,103,2017,8,16001130.0,2017,8,16
1,1,2,2500.0,3200.0,1930,4,562500.0,93,2017,8,25003200.0,2017,8,24
0,2,2,4202.0,7560.0,1925,4,1.0,98,2017,4,42027560.0,2017,4,7
1,1,2,2000.0,3360.0,1925,4,1700000.0,98,2016,9,20003360.0,2016,9,26
0,1,1,4304.0,3600.0,1928,4,850000.0,95,2017,2,43043600.0,2017,2,17
0,1,1,10075.0,1235.0,1960,4,350000.0,63,2017,5,100751235.0,2017,5,8
0,1,1,4750.0,3850.0,1931,4,325000.0,92,2016,10,47503850.0,2016,10,3
0,1,1,9624.0,2855.0,1931,4,1450000.0,92,2017,7,96242855.0,2017,7,19
1,0,1,3649.0,832.0,1950,1,425000.0,73,2017,7,3649832.0,2017,7,7
1,0,1,4183.0,832.0,1950,1,497500.0,73,2017,1,4183832.0,2017,1,30
1,0,1,5400.0,1140.0,1950,1,640000.0,73,2017,5,54001140.0,2017,5,5
1,0,1,5400.0,1140.0,1950,1,595000.0,73,2016,12,54001140.0,2016,12,16
1,0,1,4000.0,1275.0,1930,1,560000.0,93,2017,2,40001275.0,2017,2,27
1,0,1,4000.0,1248.0,1950,1,240000.0,73,2017,3,40001248.0,2017,3,13
1,0,1,4000.0,1248.0,1950,1,620000.0,73,2016,9,40001248.0,2016,9,21
1,0,1,4000.0,2045.0,2012,1,10.0,11,2016,10,40002045.0,2016,10,14
1,0,1,4000.0,1100.0,1945,1,691000.0,78,2017,4,40001100.0,2017,4,20
1,0,1,4000.0,1100.0,1945,1,616000.0,78,2016,11,40001100.0,2016,11,28
1,0,1,4000.0,1248.0,1945,1,565000.0,78,2017,5,40001248.0,2017,5,10
1,0,1,4000.0,1251.0,1945,1,650000.0,78,2017,4,40001251.0,2017,4,3
1,0,1,6000.0,1650.0,1925,1,863000.0,98,2017,5,60001650.0,2017,5,17
1,0,1,3300.0,1541.0,1925,1,590000.0,98,2017,4,33001541.0,2017,4,14
1,0,1,3483.0,2112.0,1920,1,480000.0,103,2017,6,34832112.0,2017,6,13
1,0,1,3000.0,1514.0,1920,1,515000.0,103,2017,5,30001514.0,2017,5,12
1,0,1,3450.0,1530.0,1925,1,522000.0,98,2017,5,34501530.0,2017,5,5
1,0,1,4000.0,1200.0,1945,1,635000.0,78,2017,2,40001200.0,2017,2,15
1,0,1,2300.0,1548.0,1930,1,450000.0,93,2017,5,23001548.0,2017,5,16
1,0,1,1600.0,1422.0,1940,1,420000.0,83,2016,9,16001422.0,2016,9,9
1,0,1,1600.0,1422.0,1940,1,410000.0,83,2016,9,16001422.0,2016,9,29
1,0,1,3000.0,1460.0,1935,1,70000.0,88,2016,12,30001460.0,2016,12,13
1,1,2,1680.0,1664.0,1931,1,452000.0,92,2016,12,16801664.0,2016,12,8
1,0,1,4300.0,1662.0,1930,1,485000.0,93,2017,2,43001662.0,2017,2,14
1,0,1,3200.0,1650.0,1920,1,158753.0,103,2017,2,32001650.0,2017,2,13
1,0,1,3300.0,1496.0,1920,1,500000.0,103,2017,1,33001496.0,2017,1,13
1,0,1,3520.0,1320.0,1930,1,500000.0,93,2017,7,35201320.0,2017,7,24
1,0,1,3264.0,1529.0,1920,1,410000.0,103,2017,7,32641529.0,2017,7,14
1,0,1,2900.0,1548.0,1920,1,200000.0,103,2016,11,29001548.0,2016,11,7
1,0,1,2500.0,1168.0,1920,1,400000.0,103,2016,11,25001168.0,2016,11,2
1,0,1,2700.0,1448.0,1920,1,500000.0,103,2017,5,27001448.0,2017,5,3
1,0,1,2500.0,1088.0,1920,1,490000.0,103,2017,2,25001088.0,2017,2,3
1,0,1,2750.0,1152.0,1920,1,540000.0,103,2016,10,27501152.0,2016,10,20
1,0,1,2750.0,1152.0,1920,1,540000.0,103,2017,7,27501152.0,2017,7,7
1,0,1,3180.0,1188.0,1920,1,490000.0,103,2016,12,31801188.0,2016,12,5
1,0,1,2600.0,1216.0,1920,1,499000.0,103,2017,7,26001216.0,2017,7,7
1,0,1,2425.0,1216.0,1920,1,475000.0,103,2016,12,24251216.0,2016,12,22
1,0,1,2448.0,1200.0,1920,1,520000.0,103,2017,3,24481200.0,2017,3,28
1,0,1,2448.0,1088.0,1920,1,400000.0,103,2017,4,24481088.0,2017,4,20
1,0,1,3060.0,1280.0,1920,1,470000.0,103,2016,9,30601280.0,2016,9,30
1,0,1,3150.0,1440.0,1930,1,10.0,93,2017,3,31501440.0,2017,3,17
1,0,1,4200.0,1408.0,1930,1,555000.0,93,2016,11,42001408.0,2016,11,28
1,0,1,2500.0,1152.0,1925,1,405000.0,98,2017,6,25001152.0,2017,6,14
1,0,1,2375.0,1024.0,1920,1,1.0,103,2017,7,23751024.0,2017,7,3
1,0,1,2375.0,1024.0,1920,1,400000.0,103,2016,11,23751024.0,2016,11,16
1,0,1,2375.0,1312.0,1920,1,540000.0,103,2016,12,23751312.0,2016,12,21
1,0,1,2750.0,1312.0,1920,1,460000.0,103,2016,12,27501312.0,2016,12,6
1,0,1,2500.0,1288.0,1920,1,540000.0,103,2017,5,25001288.0,2017,5,15
1,0,1,2000.0,1344.0,1930,1,340000.0,93,2017,2,20001344.0,2017,2,10
1,0,1,2500.0,1344.0,1920,1,375000.0,103,2017,8,25001344.0,2017,8,24
1,0,1,2000.0,1296.0,1930,1,424000.0,93,2017,8,20001296.0,2017,8,21
1,0,1,3200.0,1707.0,1920,1,515000.0,103,2017,7,32001707.0,2017,7,28
1,0,1,3000.0,1759.0,1920,1,10.0,103,2017,4,30001759.0,2017,4,17
1,0,1,3000.0,1919.0,1920,1,495500.0,103,2017,6,30001919.0,2017,6,21
1,0,1,3300.0,1911.0,1930,1,305000.0,93,2017,4,33001911.0,2017,4,4
1,0,1,3000.0,1720.0,1930,1,575000.0,93,2017,4,30001720.0,2017,4,26
1,0,1,2500.0,1160.0,1920,1,480000.0,103,2016,9,25001160.0,2016,9,29
1,0,1,2375.0,1136.0,1920,1,499000.0,103,2016,10,23751136.0,2016,10,28
1,0,1,2791.0,1136.0,1920,1,495000.0,103,2016,10,27911136.0,2016,10,31
1,0,1,2900.0,1136.0,1920,1,512000.0,103,2017,3,29001136.0,2017,3,30
1,0,1,3400.0,1130.0,1920,1,10.0,103,2017,3,34001130.0,2017,3,8
1,0,1,3500.0,1120.0,1920,1,485000.0,103,2016,12,35001120.0,2016,12,20
1,0,1,3000.0,1136.0,1920,1,510000.0,103,2017,7,30001136.0,2017,7,20
1,0,1,3000.0,1136.0,1920,1,540000.0,103,2017,4,30001136.0,2017,4,12
1,0,1,2340.0,1334.0,1925,1,450000.0,98,2017,2,23401334.0,2017,2,15
1,0,1,2340.0,1334.0,1925,1,500000.0,98,2016,11,23401334.0,2016,11,29
1,0,1,2300.0,1334.0,1925,1,520000.0,98,2017,7,23001334.0,2017,7,10
1,0,1,2300.0,1357.0,1920,1,500000.0,103,2017,8,23001357.0,2017,8,16
1,0,1,2225.0,1357.0,1920,1,590000.0,103,2017,7,22251357.0,2017,7,31
1,0,1,2800.0,1120.0,1925,1,495000.0,98,2017,6,28001120.0,2017,6,20
1,0,1,2700.0,1216.0,1925,1,455000.0,98,2017,2,27001216.0,2017,2,15
1,0,1,2500.0,1296.0,1920,1,565000.0,103,2017,8,25001296.0,2017,8,10
1,0,1,2352.0,1325.0,1930,1,420000.0,93,2017,2,23521325.0,2017,2,17
1,0,1,2325.0,1348.0,1930,1,260000.0,93,2017,3,23251348.0,2017,3,3
1,0,1,2400.0,2058.0,1940,1,635000.0,83,2016,11,24002058.0,2016,11,21
1,0,1,3242.0,1234.0,1950,1,470000.0,73,2016,12,32421234.0,2016,12,28
1,0,1,2200.0,1234.0,1950,1,345560.0,73,2017,8,22001234.0,2017,8,3
1,0,1,3300.0,1268.0,1930,1,390000.0,93,2016,11,33001268.0,2016,11,17
1,0,1,3700.0,1660.0,1930,1,550000.0,93,2016,11,37001660.0,2016,11,30
1,0,1,3300.0,1272.0,1925,1,390000.0,98,2017,3,33001272.0,2017,3,29
1,0,1,3200.0,1320.0,1925,1,380000.0,98,2017,2,32001320.0,2017,2,23
1,0,1,3500.0,1392.0,1925,1,475000.0,98,2017,3,35001392.0,2017,3,2
1,0,1,3500.0,1392.0,1925,1,350000.0,98,2016,9,35001392.0,2016,9,14
1,0,1,2300.0,1278.0,1935,1,505000.0,88,2016,12,23001278.0,2016,12,23
1,0,1,2100.0,1278.0,1935,1,500000.0,88,2017,2,21001278.0,2017,2,24
1,0,1,2100.0,1278.0,1935,1,485000.0,88,2016,12,21001278.0,2016,12,21
1,0,1,2200.0,1638.0,1950,1,488000.0,73,2016,11,22001638.0,2016,11,23
1,0,1,2200.0,1638.0,1950,1,420000.0,73,2016,9,22001638.0,2016,9,14
1,0,1,2400.0,1408.0,1930,1,488000.0,93,2017,7,24001408.0,2017,7,12
1,0,1,3000.0,1152.0,1930,1,437000.0,93,2016,10,30001152.0,2016,10,7
1,0,1,3000.0,1152.0,1930,1,429000.0,93,2017,5,30001152.0,2017,5,12
1,0,1,2400.0,1152.0,1930,1,445000.0,93,2016,10,24001152.0,2016,10,4
1,0,1,2400.0,1568.0,1930,1,250000.0,93,2017,8,24001568.0,2017,8,4
1,0,1,2400.0,1280.0,1930,1,515000.0,93,2017,1,24001280.0,2017,1,31
1,0,1,2400.0,1280.0,1930,1,410000.0,93,2017,4,24001280.0,2017,4,21
1,0,1,2400.0,1280.0,1920,1,567000.0,103,2017,8,24001280.0,2017,8,9
1,0,1,1656.0,1818.0,1945,1,435000.0,78,2017,6,16561818.0,2017,6,28
1,0,1,1656.0,1683.0,1945,1,442000.0,78,2017,1,16561683.0,2017,1,30
1,0,1,2400.0,1496.0,1920,1,520000.0,103,2017,5,24001496.0,2017,5,23
1,0,1,2200.0,1088.0,1950,1,472000.0,73,2017,3,22001088.0,2017,3,16
1,0,1,3000.0,1520.0,1925,1,499000.0,98,2017,7,30001520.0,2017,7,11
1,0,1,3090.0,1232.0,1930,1,515000.0,93,2016,12,30901232.0,2016,12,16
1,0,1,3000.0,1118.0,1930,1,425000.0,93,2016,11,30001118.0,2016,11,28
1,0,1,3000.0,1184.0,1920,1,415000.0,103,2017,1,30001184.0,2017,1,19
1,0,1,2625.0,1264.0,1925,1,567500.0,98,2017,3,26251264.0,2017,3,3
1,0,1,2625.0,1308.0,1925,1,422500.0,98,2016,12,26251308.0,2016,12,12
1,0,1,2500.0,1552.0,1925,1,478000.0,98,2016,9,25001552.0,2016,9,29
1,0,1,2400.0,2114.0,1925,1,525000.0,98,2017,6,24002114.0,2017,6,22
1,0,1,2500.0,1345.0,1925,1,465000.0,98,2017,6,25001345.0,2017,6,29
1,0,1,2500.0,1568.0,1930,1,575000.0,93,2016,12,25001568.0,2016,12,7
1,0,1,2500.0,1636.0,1930,1,465000.0,93,2016,10,25001636.0,2016,10,6
1,0,1,4000.0,1194.0,1945,1,552000.0,78,2017,1,40001194.0,2017,1,10
1,0,1,5200.0,1300.0,1940,1,550000.0,83,2017,4,52001300.0,2017,4,18
1,0,1,4000.0,2000.0,1940,1,540000.0,83,2016,10,40002000.0,2016,10,21
1,0,1,4000.0,1243.0,1940,1,580000.0,83,2016,10,40001243.0,2016,10,14
1,0,1,5500.0,2316.0,1950,1,760000.0,73,2017,3,55002316.0,2017,3,9
1,0,1,2856.0,1616.0,1920,1,528000.0,103,2017,3,28561616.0,2017,3,24
1,0,1,4500.0,2229.0,1960,1,590000.0,63,2017,6,45002229.0,2017,6,23
1,0,1,5040.0,1450.0,1930,1,470000.0,93,2017,3,50401450.0,2017,3,8
1,0,1,2300.0,1568.0,1920,1,483000.0,103,2017,3,23001568.0,2017,3,2
1,0,1,4000.0,1469.0,1945,1,448535.0,78,2017,6,40001469.0,2017,6,21
1,0,1,4000.0,2106.0,1920,1,469000.0,103,2016,12,40002106.0,2016,12,15
1,0,1,3300.0,1548.0,1920,1,432334.0,103,2017,6,33001548.0,2017,6,1
1,0,1,3300.0,1548.0,1920,1,545000.0,103,2016,9,33001548.0,2016,9,2
1,0,1,3000.0,1136.0,1920,1,497000.0,103,2016,9,30001136.0,2016,9,8
1,0,1,2500.0,1264.0,1925,1,535000.0,98,2017,7,25001264.0,2017,7,11
1,0,1,2500.0,1264.0,1925,1,327100.0,98,2016,10,25001264.0,2016,10,28
1,0,1,2500.0,1145.0,1930,1,480000.0,93,2017,5,25001145.0,2017,5,18
1,0,1,2500.0,1145.0,1930,1,380000.0,93,2016,10,25001145.0,2016,10,21
1,0,1,2500.0,855.0,1930,1,460000.0,93,2017,6,2500855.0,2017,6,29
1,0,1,2500.0,855.0,1930,1,180000.0,93,2017,2,2500855.0,2017,2,3
1,0,1,1840.0,1358.0,1950,1,465000.0,73,2017,7,18401358.0,2017,7,28
1,0,1,3900.0,1384.0,1940,1,630000.0,83,2017,2,39001384.0,2017,2,13
1,0,1,4000.0,1936.0,1955,1,430000.0,68,2017,5,40001936.0,2017,5,31
1,0,1,4000.0,1210.0,1955,1,420000.0,68,2017,7,40001210.0,2017,7,7
1,0,1,2975.0,840.0,1925,1,338000.0,98,2016,10,2975840.0,2016,10,3
1,0,1,2700.0,1288.0,1925,1,465000.0,98,2017,5,27001288.0,2017,5,1
1,0,1,4000.0,1580.0,1920,1,10000.0,103,2016,11,40001580.0,2016,11,10
1,0,1,4000.0,1568.0,1930,1,480000.0,93,2017,8,40001568.0,2017,8,4
1,0,1,4320.0,1670.0,1925,1,387500.0,98,2017,6,43201670.0,2017,6,26
1,0,1,2500.0,1024.0,1920,1,515000.0,103,2017,6,25001024.0,2017,6,26
1,0,1,2500.0,1136.0,1920,1,450000.0,103,2017,8,25001136.0,2017,8,25
1,0,1,4000.0,1120.0,1925,1,365000.0,98,2017,3,40001120.0,2017,3,16
1,0,1,3000.0,1338.0,1925,1,505000.0,98,2017,6,30001338.0,2017,6,12
1,0,1,3000.0,1338.0,1925,1,360000.0,98,2017,4,30001338.0,2017,4,10
1,0,1,2800.0,1692.0,1930,1,569000.0,93,2017,2,28001692.0,2017,2,27
1,0,1,4000.0,1650.0,1920,1,100000.0,103,2017,1,40001650.0,2017,1,20
1,0,1,3000.0,1136.0,1930,1,142500.0,93,2016,11,30001136.0,2016,11,30
1,0,1,4000.0,1200.0,1930,1,350000.0,93,2017,7,40001200.0,2017,7,5
1,0,1,4000.0,1538.0,1930,1,300000.0,93,2017,5,40001538.0,2017,5,5
1,0,1,3000.0,1188.0,1925,1,490000.0,98,2016,12,30001188.0,2016,12,1
1,0,1,3200.0,1496.0,1925,1,500.0,98,2017,3,32001496.0,2017,3,4
1,0,1,2600.0,1280.0,1935,1,535000.0,88,2017,8,26001280.0,2017,8,25
1,0,1,4000.0,1116.0,1930,1,458000.0,93,2017,3,40001116.0,2017,3,1
1,0,1,2800.0,1080.0,1930,1,456750.0,93,2017,2,28001080.0,2017,2,8
1,0,1,1638.0,1224.0,1940,1,469000.0,83,2017,1,16381224.0,2017,1,30
1,0,1,2942.0,1216.0,1925,1,420000.0,98,2016,12,29421216.0,2016,12,6
1,0,1,2646.0,1440.0,1925,1,507500.0,98,2017,7,26461440.0,2017,7,27
1,0,1,2500.0,1140.0,1925,1,240000.0,98,2017,5,25001140.0,2017,5,5
1,0,1,2692.0,1568.0,1920,1,170000.0,103,2017,5,26921568.0,2017,5,17
1,0,1,6000.0,2301.0,1915,1,690000.0,108,2017,8,60002301.0,2017,8,14
1,0,1,6000.0,2301.0,1915,1,355500.0,108,2017,1,60002301.0,2017,1,20
1,0,1,1520.0,1586.0,1960,1,420000.0,63,2017,3,15201586.0,2017,3,28
1,0,1,4000.0,1837.0,1920,1,550000.0,103,2017,2,40001837.0,2017,2,24
1,0,1,5000.0,1422.0,1925,1,310000.0,98,2017,5,50001422.0,2017,5,24
1,0,1,4000.0,1554.0,1925,1,320000.0,98,2017,2,40001554.0,2017,2,8
1,0,1,3700.0,1572.0,1925,1,330000.0,98,2017,1,37001572.0,2017,1,6
1,0,1,3700.0,1572.0,1925,1,488000.0,98,2017,1,37001572.0,2017,1,17
1,0,1,3000.0,1140.0,1925,1,325000.0,98,2017,2,30001140.0,2017,2,28
1,0,1,2820.0,1077.0,1925,1,344760.0,98,2017,3,28201077.0,2017,3,6
1,0,1,4000.0,1482.0,1930,1,429888.0,93,2016,10,40001482.0,2016,10,19
1,0,1,4000.0,1482.0,1930,1,469000.0,93,2017,5,40001482.0,2017,5,25
1,0,1,4620.0,1408.0,1920,1,370000.0,103,2017,6,46201408.0,2017,6,8
1,0,1,1473.0,1150.0,1920,1,440000.0,103,2017,4,14731150.0,2017,4,20
1,0,1,1473.0,1150.0,1920,1,135000.0,103,2016,9,14731150.0,2016,9,6
1,0,1,3366.0,1428.0,1930,1,412000.0,93,2017,1,33661428.0,2017,1,6
1,0,1,4650.0,1336.0,1930,1,385000.0,93,2017,5,46501336.0,2017,5,30
1,0,1,7500.0,956.0,1925,1,210000.0,98,2016,10,7500956.0,2016,10,13
1,0,1,2300.0,1568.0,1930,1,197500.0,93,2017,2,23001568.0,2017,2,13
1,0,1,2525.0,994.0,1930,1,450000.0,93,2017,4,2525994.0,2017,4,21
1,0,1,2500.0,1065.0,1930,1,345000.0,93,2017,2,25001065.0,2017,2,8
1,0,1,3750.0,1305.0,1925,1,420000.0,98,2017,1,37501305.0,2017,1,30
1,0,1,4800.0,1296.0,1915,1,349200.0,108,2016,10,48001296.0,2016,10,28
1,0,1,3000.0,1476.0,1920,1,470000.0,103,2017,8,30001476.0,2017,8,2
1,0,1,4000.0,1188.0,1920,1,375000.0,103,2017,6,40001188.0,2017,6,2
1,0,1,4400.0,1474.0,1925,1,377373.0,98,2017,5,44001474.0,2017,5,19
1,0,1,3753.0,1488.0,1925,1,545000.0,98,2017,5,37531488.0,2017,5,18
1,0,1,3753.0,1488.0,1925,1,255000.0,98,2016,10,37531488.0,2016,10,6
1,0,1,2892.0,1136.0,1920,1,390000.0,103,2017,3,28921136.0,2017,3,9
1,1,2,1725.0,2000.0,1930,1,370000.0,93,2017,6,17252000.0,2017,6,27
1,0,1,7158.0,1080.0,1945,1,300000.0,78,2016,12,71581080.0,2016,12,19
1,0,1,3500.0,1568.0,1935,1,450000.0,88,2017,6,35001568.0,2017,6,7
1,0,1,2805.0,1664.0,1935,1,550000.0,88,2017,2,28051664.0,2017,2,24
1,0,1,4000.0,1464.0,1930,1,290000.0,93,2017,5,40001464.0,2017,5,5
1,0,1,3800.0,1431.0,1930,1,480000.0,93,2017,2,38001431.0,2017,2,2
1,0,1,4000.0,1604.0,1935,1,500000.0,88,2017,1,40001604.0,2017,1,13
1,0,1,1710.0,1224.0,1945,1,430000.0,78,2017,7,17101224.0,2017,7,28
1,0,1,1653.0,1156.0,1945,1,365000.0,78,2016,9,16531156.0,2016,9,12
1,0,1,4000.0,1960.0,1920,1,525000.0,103,2017,7,40001960.0,2017,7,19
1,0,1,3000.0,1746.0,1920,1,494000.0,103,2017,7,30001746.0,2017,7,11
1,0,1,3300.0,1320.0,1925,1,455000.0,98,2016,9,33001320.0,2016,9,9
1,0,1,4000.0,1120.0,1930,1,361000.0,93,2017,3,40001120.0,2017,3,30
1,0,1,4000.0,1763.0,1930,1,615000.0,93,2016,10,40001763.0,2016,10,14
1,0,1,3700.0,1735.0,1930,1,625000.0,93,2017,1,37001735.0,2017,1,4
1,0,1,3000.0,1626.0,1925,1,545000.0,98,2017,3,30001626.0,2017,3,31
1,0,1,2970.0,1364.0,1925,1,485000.0,98,2016,9,29701364.0,2016,9,30
1,0,1,2725.0,1568.0,1920,1,529000.0,103,2017,4,27251568.0,2017,4,4
1,0,1,3016.0,1568.0,1920,1,289000.0,103,2017,5,30161568.0,2017,5,12
1,0,1,3000.0,1096.0,1920,1,410000.0,103,2017,3,30001096.0,2017,3,13
1,0,1,3000.0,1142.0,1920,1,370000.0,103,2017,2,30001142.0,2017,2,8
1,0,1,3000.0,1386.0,1920,1,465000.0,103,2017,4,30001386.0,2017,4,19
1,0,1,3443.0,1517.0,1920,1,300000.0,103,2017,6,34431517.0,2017,6,21
1,0,1,4000.0,1488.0,1930,1,465000.0,93,2016,11,40001488.0,2016,11,22
1,0,1,3470.0,1572.0,1930,1,535000.0,93,2016,10,34701572.0,2016,10,25
1,0,1,2400.0,1024.0,1930,1,215000.0,93,2016,11,24001024.0,2016,11,30
1,0,1,3000.0,1720.0,1930,1,600000.0,93,2017,5,30001720.0,2017,5,26
1,0,1,3000.0,1720.0,1930,1,225000.0,93,2016,9,30001720.0,2016,9,21
1,0,1,2500.0,1572.0,1925,1,460000.0,98,2017,3,25001572.0,2017,3,29
1,0,1,4000.0,1680.0,1930,1,386900.0,93,2017,5,40001680.0,2017,5,22
1,0,1,3000.0,1392.0,1930,1,495000.0,93,2017,4,30001392.0,2017,4,20
1,0,1,5144.0,1154.0,1925,1,482000.0,98,2016,11,51441154.0,2016,11,18
1,0,1,4250.0,1170.0,1955,1,400000.0,68,2017,5,42501170.0,2017,5,11
1,0,1,3100.0,1352.0,1920,1,360000.0,103,2016,9,31001352.0,2016,9,1
1,0,1,1680.0,1496.0,2006,1,435000.0,17,2017,2,16801496.0,2017,2,13
1,0,1,1640.0,1240.0,2006,1,10000.0,17,2016,11,16401240.0,2016,11,28
1,0,1,1640.0,1240.0,2006,1,10000.0,17,2016,11,16401240.0,2016,11,28
1,0,1,1216.0,1496.0,1960,1,305500.0,63,2017,5,12161496.0,2017,5,19
1,0,1,2600.0,1232.0,1925,1,444700.0,98,2017,8,26001232.0,2017,8,22
1,0,1,2600.0,1232.0,1925,1,275000.0,98,2017,5,26001232.0,2017,5,4
1,0,1,4000.0,2178.0,1935,1,525000.0,88,2017,8,40002178.0,2017,8,30
1,0,1,4000.0,1163.0,1945,1,469000.0,78,2017,8,40001163.0,2017,8,24
1,0,1,4000.0,1143.0,1945,1,470000.0,78,2017,2,40001143.0,2017,2,3
1,0,1,4000.0,1143.0,1945,1,465000.0,78,2017,1,40001143.0,2017,1,4
1,0,1,4000.0,1545.0,1920,1,510000.0,103,2016,12,40001545.0,2016,12,14
1,0,1,4167.0,1368.0,1925,1,540500.0,98,2016,12,41671368.0,2016,12,19
1,0,1,2850.0,1746.0,1930,1,460000.0,93,2017,8,28501746.0,2017,8,9
1,0,1,3800.0,1746.0,1930,1,575000.0,93,2017,7,38001746.0,2017,7,14
1,0,1,3800.0,1746.0,1930,1,230000.0,93,2016,12,38001746.0,2016,12,20
1,0,1,2850.0,1746.0,1935,1,445000.0,88,2016,10,28501746.0,2016,10,14
1,0,1,2600.0,1200.0,1935,1,10.0,88,2016,9,26001200.0,2016,9,3
1,0,1,2600.0,1200.0,1935,1,493000.0,88,2017,3,26001200.0,2017,3,2
1,0,1,2600.0,1216.0,1935,1,505000.0,88,2017,8,26001216.0,2017,8,2
1,0,1,2600.0,1216.0,1935,1,268600.0,88,2016,12,26001216.0,2016,12,28
1,0,1,2800.0,1408.0,1925,1,530000.0,98,2016,12,28001408.0,2016,12,27
1,0,1,2942.0,1516.0,1925,1,400000.0,98,2016,10,29421516.0,2016,10,5
1,0,1,3185.0,1160.0,1930,1,1000.0,93,2017,3,31851160.0,2017,3,20
1,0,1,2600.0,1232.0,1930,1,10.0,93,2016,12,26001232.0,2016,12,6
1,0,1,2600.0,1232.0,1930,1,10.0,93,2016,10,26001232.0,2016,10,14
